Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition 
26,Travel_Rarely,Research & Development,5.0,4,Life Sciences,Female,Sales Executive,Married,47890.0,7.0,20,8.0,1,5.0,2.0,2,0,0,0
44,Travel_Rarely,Research & Development,22.0,3,Medical,Female,Laboratory Technician,Married,104530.0,2.0,11,8.0,1,10.0,2.0,3,0,2,0
25,Travel_Rarely,Research & Development,6.0,2,Medical,Female,Research Scientist,Married,20450.0,3.0,19,8.0,0,7.0,3.0,3,1,2,0
33,Travel_Frequently,Research & Development,11.0,2,Medical,Male,Research Scientist,Married,34200.0,1.0,14,8.0,0,8.0,3.0,8,3,0,0
32,Travel_Frequently,Sales,4.0,4,Life Sciences,Male,Sales Executive,Married,188440.0,1.0,19,8.0,0,10.0,3.0,10,4,7,0
35,Travel_Rarely,Research & Development,2.0,3,Life Sciences,Male,Healthcare Representative,Married,167920.0,3.0,12,8.0,1,16.0,3.0,13,4,8,0
24,Travel_Rarely,Sales,10.0,2,Marketing,Male,Manufacturing Director,Divorced,23560.0,0.0,13,8.0,0,2.0,5.0,1,0,0,0
27,Travel_Rarely,Sales,3.0,4,Medical,Male,Manager,Divorced,33460.0,1.0,21,8.0,1,9.0,2.0,9,0,8,0
27,Travel_Rarely,Research & Development,7.0,4,Life Sciences,Male,Laboratory Technician,Divorced,37550.0,1.0,19,8.0,0,5.0,2.0,5,0,3,0
40,Non-Travel,Research & Development,1.0,4,Technical Degree,Female,Laboratory Technician,Divorced,30680.0,3.0,19,8.0,0,20.0,3.0,1,0,1,0
18,Non-Travel,Research & Development,2.0,4,Medical,Male,Sales Executive,Single,27200.0,1.0,22,8.0,1,0.0,2.0,0,0,0,0
28,Travel_Rarely,Research & Development,11.0,2,Medical,Male,Sales Executive,Single,58130.0,2.0,20,8.0,1,5.0,2.0,0,0,0,1
27,Travel_Frequently,Research & Development,14.0,2,Life Sciences,Female,Research Scientist,Married,195370.0,0.0,12,8.0,0,5.0,5.0,4,1,1,0
52,Travel_Rarely,Sales,1.0,3,Life Sciences,Male,Sales Executive,Single,60285.0,7.0,113,8.0,1,18.0,6.0,8,4,0,0
33,Travel_Rarely,Research & Development,2.0,2,Medical,Male,Laboratory Technician,Single,28710.0,1.0,17,8.0,3,10.0,2.0,10,7,8,1
29,Travel_Rarely,Sales,20.0,3,Marketing,Female,Manager,Divorced,29260.0,1.0,15,8.0,1,2.0,3.0,2,2,2,0
37,Travel_Rarely,Research & Development,22.0,5,Medical,Female,Manufacturing Director,Married,30550.0,2.0,14,8.0,3,17.0,3.0,3,0,2,0
32,Travel_Rarely,Research & Development,24.0,3,Life Sciences,Male,Laboratory Technician,Married,37300.0,1.0,25,8.0,1,8.0,4.0,8,6,3,0
40,Travel_Rarely,Research & Development,17.0,4,Life Sciences,Male,Manager,Married,36501.0,2.0,14,8.0,1,20.0,2.0,5,0,2,0
53,Travel_Rarely,Research & Development,19.0,3,Life Sciences,Male,Manager,Married,26135.0,0.0,25,8.0,0,34.0,2.0,33,1,9,1
19,Travel_Rarely,Research & Development,1.0,3,Other,Female,Manufacturing Director,Single,152020.0,1.0,18,8.0,3,1.0,2.0,1,0,0,0
57,Travel_Rarely,Research & Development,4.0,3,Life Sciences,Male,Manufacturing Director,Divorced,20130.0,3.0,14,8.0,1,12.0,5.0,5,1,4,0
40,Travel_Rarely,Sales,5.0,5,Life Sciences,Male,Manufacturing Director,Single,52310.0,1.0,12,8.0,2,21.0,4.0,21,7,7,0
28,Travel_Rarely,Human Resources,1.0,3,Medical,Female,Laboratory Technician,Married,24130.0,1.0,16,8.0,1,1.0,2.0,1,0,0,1
39,Travel_Rarely,Research & Development,17.0,4,Technical Degree,Female,Healthcare Representative,Married,104750.0,3.0,11,8.0,1,8.0,3.0,5,1,63,0
40,Travel_Rarely,Sales,28.0,2,Medical,Female,Sales Executive,Divorced,102740.0,4.0,18,8.0,0,12.0,3.0,5,0,3,0
43,Travel_Rarely,Sales,2.0,3,Marketing,Female,Manufacturing Director,Married,29337.0,5.0,24,8.0,0,22.0,3.0,17,1,9,0
30,Travel_Rarely,Research & Development,14.0,3,Technical Degree,Male,Research Director,Married,27950.0,3.0,13,8.0,0,9.0,4.0,4,1,3,0
26,Travel_Rarely,Sales,2.0,3,Marketing,Female,Research Scientist,Married,175840.0,1.0,20,8.0,0,8.0,2.0,8,1,3,0
31,Travel_Rarely,Sales,10.0,2,Life Sciences,Female,Research Scientist,Divorced,112440.0,3.0,12,8.0,1,10.0,3.0,7,1,7,0
42,Travel_Frequently,Human Resources,8.0,2,Medical,Male,Sales Executive,Married,106480.0,3.0,13,8.0,1,20.0,1.0,1,0,0,0
36,Travel_Rarely,Research & Development,11.0,3,Medical,Male,Sales Executive,Married,22320.0,1.0,12,8.0,1,16.0,2.0,16,3,7,1
35,Travel_Rarely,Sales,12.0,2,Life Sciences,Female,Sales Executive,Single,23180.0,3.0,19,8.0,0,10.0,4.0,5,0,4,0
60,Travel_Rarely,Sales,2.0,2,Life Sciences,Male,Sales Executive,Divorced,25640.0,0.0,14,8.0,1,12.0,3.0,11,1,9,0
44,Travel_Frequently,Sales,10.0,4,Life Sciences,Male,Research Scientist,Divorced,28440.0,1.0,12,8.0,0,6.0,2.0,5,2,3,1
51,Travel_Rarely,Research & Development,2.0,4,Life Sciences,Female,Manager,Married,40474.0,2.0,14,8.0,0,15.0,2.0,2,2,2,0
27,Travel_Rarely,Human Resources,11.0,4,Medical,Male,Sales Executive,Married,66320.0,0.0,16,8.0,0,6.0,3.0,5,1,4,0
22,Travel_Rarely,Research & Development,3.0,3,Medical,Male,Laboratory Technician,Married,132690.0,1.0,25,8.0,1,2.0,2.0,2,2,2,0
22,Travel_Rarely,Research & Development,3.0,1,Life Sciences,Male,Sales Representative,Single,193310.0,1.0,12,8.0,1,1.0,2.0,0,0,0,0
44,Travel_Frequently,Sales,3.0,2,Marketing,Male,Laboratory Technician,Married,34940.0,4.0,11,8.0,1,14.0,2.0,10,0,2,0
37,Non-Travel,Sales,8.0,4,Medical,Male,Healthcare Representative,Single,75870.0,0.0,22,8.0,1,7.0,5.0,6,1,3,0
52,Travel_Rarely,Sales,22.0,5,Technical Degree,Male,Manager,Married,28890.0,1.0,11,8.0,1,34.0,2.0,34,1,16,0
39,Travel_Rarely,Sales,26.0,3,Medical,Male,Sales Executive,Married,197010.0,0.0,93,8.0,0,21.0,3.0,20,9,6,0
40,Travel_Rarely,Research & Development,23.0,3,Medical,Female,Laboratory Technician,Married,45874.0,8.0,12,8.0,2,15.0,0.0,7,3,7,0
29,Travel_Rarely,Research & Development,6.0,3,Medical,Male,Research Scientist,Divorced,51300.0,4.0,11,8.0,0,8.0,3.0,3,1,2,0
33,Travel_Frequently,Sales,10.0,2,Marketing,Male,Human Resources,Married,29090.0,2.0,99,8.0,0,10.0,2.0,5,1,3,0
47,Travel_Rarely,Research & Development,2.0,3,Life Sciences,Male,Manufacturing Director,Single,99895.0,1.0,114,8.0,1,3.0,3.0,3,1,2,0
31,Travel_Rarely,Research & Development,11.0,4,Life Sciences,Male,Sales Executive,Married,22022.0,1.0,15,8.0,1,13.0,2.0,13,3,12,0
35,Travel_Rarely,Sales,8.0,4,Life Sciences,Male,Sales Representative,Single,61180.0,0.0,21,8.0,1,9.0,3.0,8,4,7,1
27,Travel_Rarely,Research & Development,11.0,2,Medical,Male,Manager,Married,43930.0,1.0,18,8.0,1,8.0,2.0,8,0,7,0
52,Non-Travel,Research & Development,2.0,3,Technical Degree,Male,Sales Executive,Single,45071.0,1.0,14,8.0,0,33.0,3.0,33,15,12,0
45,Travel_Rarely,Research & Development,2.0,5,Technical Degree,Male,Healthcare Representative,Divorced,20880.0,4.0,15,8.0,3,18.0,2.0,5,0,2,0
34,Travel_Frequently,Research & Development,7.0,2,Life Sciences,Male,Research Director,Single,43060.0,0.0,11,8.0,0,14.0,2.0,13,4,9,0
53,Travel_Rarely,Research & Development,19.0,3,Medical,Male,Research Scientist,Single,34230.0,6.0,15,8.0,1,15.0,4.0,2,2,2,1
40,Travel_Rarely,Research & Development,28.0,3,Medical,Male,Laboratory Technician,Divorced,54680.0,0.0,12,8.0,0,22.0,6.0,21,3,9,0
27,Non-Travel,Sales,2.0,3,Technical Degree,Female,Sales Executive,Married,27130.0,1.0,11,8.0,0,0.0,2.0,0,0,0,0
29,Travel_Frequently,Research & Development,30.0,1,Life Sciences,Male,Sales Representative,Married,192020.0,1.0,12,8.0,0,3.0,5.0,3,0,2,0
55,Travel_Rarely,Research & Development,8.0,3,Medical,Male,Research Scientist,Divorced,22720.0,2.0,17,8.0,1,21.0,2.0,5,0,2,0
41,Travel_Frequently,Research & Development,17.0,1,Medical,Female,Research Scientist,Single,28100.0,1.0,11,8.0,0,8.0,3.0,8,7,7,1
39,Travel_Rarely,Research & Development,3.0,3,Technical Degree,Male,Healthcare Representative,Divorced,102520.0,8.0,13,8.0,1,7.0,3.0,2,2,2,0
30,Travel_Rarely,Research & Development,4.0,3,Life Sciences,Female,Manager,Married,59680.0,1.0,13,8.0,0,1.0,3.0,1,0,0,0
40,Travel_Rarely,Research & Development,1.0,4,Medical,Male,Research Director,Married,51011.0,8.0,112,8.0,1,8.0,3.0,1,0,0,0
41,Travel_Rarely,Research & Development,17.0,2,Other,Male,Manufacturing Director,Divorced,52080.0,3.0,99,8.0,3,12.0,2.0,9,0,7,0
35,Travel_Frequently,Research & Development,13.0,3,Life Sciences,Male,Sales Executive,Single,20420.0,0.0,16,8.0,0,6.0,2.0,5,1,4,0
49,Travel_Rarely,Research & Development,2.0,4,Medical,Male,Laboratory Technician,Divorced,42270.0,4.0,18,8.0,0,17.0,3.0,2,2,2,0
34,Travel_Rarely,Research & Development,12.0,3,Technical Degree,Male,Research Scientist,Single,45050.0,1.0,12,8.0,0,6.0,3.0,6,1,4,0
38,Non-Travel,Sales,11.0,1,Marketing,Male,Laboratory Technician,Divorced,24300.0,7.0,13,8.0,2,17.0,2.0,13,1,9,0
39,Travel_Frequently,Research & Development,22.0,3,Medical,Female,Manufacturing Director,Single,129650.0,0.0,19,8.0,1,20.0,2.0,19,11,8,0
44,Travel_Rarely,Research & Development,18.0,4,Life Sciences,Female,Sales Executive,Married,21190.0,9.0,15,8.0,0,24.0,3.0,20,3,6,1
46,Travel_Rarely,Research & Development,24.0,1,Life Sciences,Male,Laboratory Technician,Divorced,34910.0,2.0,14,8.0,0,25.0,0.0,19,2,8,0
35,Travel_Rarely,Sales,2.0,2,Life Sciences,Female,Healthcare Representative,Divorced,109380.0,6.0,14,8.0,2,12.0,2.0,10,0,8,0
26,Travel_Frequently,Research & Development,2.0,2,Life Sciences,Male,Manufacturing Director,Divorced,28350.0,3.0,11,8.0,1,5.0,2.0,2,2,0,0
45,Travel_Rarely,Research & Development,17.0,2,Medical,Male,Laboratory Technician,Married,79910.0,0.0,13,8.0,2,21.0,2.0,20,4,10,0
42,Travel_Frequently,Research & Development,11.0,1,Life Sciences,Female,Sales Executive,Divorced,50100.0,6.0,21,8.0,3,7.0,3.0,2,2,2,1
38,Travel_Rarely,Research & Development,2.0,2,Medical,Male,Laboratory Technician,Divorced,64720.0,0.0,12,8.0,0,17.0,4.0,16,5,13,0
28,Travel_Frequently,Research & Development,10.0,3,Life Sciences,Female,Sales Executive,Single,59330.0,0.0,11,8.0,0,5.0,3.0,4,1,3,0
55,Travel_Rarely,Research & Development,14.0,4,Life Sciences,Female,Sales Executive,Single,55490.0,0.0,17,8.0,0,37.0,2.0,36,4,111,0
35,Non-Travel,Research & Development,6.0,1,Medical,Male,Healthcare Representative,Divorced,51714.0,2.0,18,8.0,2,16.0,4.0,1,0,0,0
42,Travel_Rarely,Research & Development,23.0,4,Other,Male,Research Scientist,Married,23730.0,6.0,14,8.0,1,21.0,3.0,1,0,0,0
32,Non-Travel,Sales,3.0,4,Marketing,Male,Research Scientist,Married,21090.0,0.0,13,8.0,1,4.0,3.0,3,2,2,0
28,Travel_Rarely,Research & Development,2.0,2,Medical,Male,Manager,Single,28722.0,1.0,12,8.0,0,7.0,2.0,7,0,7,0
19,Travel_Rarely,Research & Development,9.0,2,Life Sciences,Male,Sales Executive,Single,159720.0,1.0,21,8.0,0,1.0,2.0,1,1,0,1
33,Travel_Rarely,Sales,5.0,4,Marketing,Male,Research Director,Divorced,66769.0,7.0,25,8.0,0,8.0,5.0,4,1,3,1
35,Travel_Rarely,Research & Development,2.0,4,Medical,Male,Healthcare Representative,Single,101240.0,0.0,14,8.0,1,16.0,2.0,15,2,8,0
50,Travel_Rarely,Research & Development,13.0,4,Medical,Male,Research Director,Married,49000.0,1.0,11,8.0,0,3.0,3.0,3,0,2,1
32,Non-Travel,Research & Development,11.0,4,Life Sciences,Female,Laboratory Technician,Single,87400.0,2.0,11,8.0,1,12.0,2.0,7,0,7,0
28,Travel_Rarely,Research & Development,6.0,3,Technical Degree,Male,Research Scientist,Married,23510.0,1.0,16,8.0,0,6.0,4.0,6,3,3,0
35,Travel_Rarely,Research & Development,10.0,1,Medical,Male,Research Scientist,Divorced,57650.0,1.0,14,8.0,1,1.0,2.8093203883495144,1,0,0,0
52,Non-Travel,Research & Development,3.0,4,Other,Male,Manager,Divorced,46140.0,2.0,16,8.0,1,16.0,3.0,9,0,0,0
25,Travel_Rarely,Research & Development,6.0,2,Life Sciences,Female,Laboratory Technician,Married,26911.0,5.0,13,8.0,0,6.0,3.0,2,0,2,1
30,Travel_Rarely,Sales,7.0,3,Life Sciences,Male,Sales Executive,Divorced,23130.0,2.0,11,8.0,0,12.0,5.0,7,1,7,0
24,Travel_Frequently,Research & Development,3.0,3,Medical,Male,Research Scientist,Married,39190.0,1.0,21,8.0,0,6.0,3.0,6,1,2,1
24,Travel_Rarely,Sales,6.0,2,Medical,Female,Manager,Married,20928.0,1.0,12,8.0,0,1.0,2.0,1,0,0,1
32,Travel_Rarely,Sales,4.0,4,Life Sciences,Male,Manufacturing Director,Married,97150.0,1.0,15,8.0,1,10.0,2.8093203883495144,10,0,9,0
27,Travel_Rarely,Research & Development,2.0,3,Medical,Male,Research Scientist,Single,20580.0,1.0,14,8.0,1,1.0,5.0,1,0,0,0
42,Travel_Rarely,Research & Development,18.0,1,Life Sciences,Male,Research Scientist,Married,99980.0,5.0,24,8.0,2,24.0,3.0,22,4,14,0
35,Travel_Rarely,Research & Development,11.0,1,Life Sciences,Male,Healthcare Representative,Married,109030.0,0.0,11,8.0,0,6.0,3.0,5,4,2,0
54,Travel_Rarely,Human Resources,9.0,3,Life Sciences,Female,Manufacturing Director,Married,63230.0,4.0,23,8.0,1,24.0,2.0,4,1,2,0
46,Travel_Rarely,Research & Development,10.0,3,Medical,Male,Manager,Divorced,164370.0,8.0,15,8.0,1,16.0,0.0,4,0,2,0
34,Travel_Rarely,Sales,1.0,3,Medical,Female,Laboratory Technician,Married,62320.0,1.0,13,8.0,1,8.0,3.0,8,1,7,0
26,Travel_Rarely,Sales,29.0,3,Medical,Female,Laboratory Technician,Married,51510.0,1.0,15,8.0,3,8.0,3.0,8,7,7,0
31,Travel_Rarely,Research & Development,10.0,1,Medical,Female,Sales Representative,Divorced,189470.0,2.0,12,8.0,2,9.0,2.0,3,1,2,1
43,Non-Travel,Research & Development,6.0,2,Medical,Male,Healthcare Representative,Divorced,20280.0,4.0,20,8.0,1,7.0,2.0,5,2,2,0
24,Travel_Frequently,Sales,3.0,3,Life Sciences,Male,Research Scientist,Single,76540.0,2.0,17,8.0,1,4.0,3.0,0,0,0,1
40,Travel_Rarely,Research & Development,11.0,2,Technical Degree,Male,Laboratory Technician,Married,52950.0,7.0,18,8.0,0,15.0,4.0,12,2,11,0
38,Travel_Rarely,Sales,5.0,4,Life Sciences,Male,Manufacturing Director,Single,70820.0,1.0,14,8.0,0,2.0,3.0,2,2,1,0
31,Travel_Rarely,Sales,25.0,2,Life Sciences,Female,Manufacturing Director,Divorced,182464.0,8.0,21,8.0,2,4.0,3.0,2,2,2,0
27,Travel_Rarely,Sales,9.0,2,Marketing,Female,Research Scientist,Divorced,46144.0,1.0,15,8.0,1,1.0,3.0,1,0,0,0
28,Non-Travel,Sales,9.0,4,Medical,Male,Laboratory Technician,Married,23670.0,1.0,13,8.0,0,5.0,2.0,5,0,4,0
38,Travel_Rarely,Research & Development,9.0,2,Life Sciences,Female,Sales Executive,Married,32010.0,1.0,11,8.0,1,5.0,3.0,5,0,4,0
36,Travel_Rarely,Research & Development,11.0,3,Life Sciences,Male,Sales Executive,Married,131910.0,1.0,14,8.0,1,10.0,2.0,10,1,7,0
39,Travel_Rarely,Sales,3.0,4,Marketing,Female,Laboratory Technician,Single,26100.0,7.0,12,8.0,0,9.0,2.0,4,2,2,0
24,Travel_Rarely,Research & Development,4.0,3,Life Sciences,Female,Research Scientist,Divorced,14862.0,1.0,15,8.0,1,6.0,3.0,6,1,2,0
33,Travel_Rarely,Sales,8.0,3,Life Sciences,Male,Manufacturing Director,Divorced,38150.0,3.0,11,8.0,1,7.0,3.0,4,0,3,0
31,Travel_Frequently,Research & Development,3.0,2,Medical,Female,Manufacturing Director,Single,53960.0,7.0,17,8.0,1,3.0,2.0,1,0,0,1
20,Travel_Frequently,Sales,8.0,3,Marketing,Male,Sales Executive,Single,34640.0,1.0,20,8.0,0,2.0,3.0,2,0,2,1
54,Travel_Frequently,Sales,10.0,3,Life Sciences,Female,Research Scientist,Divorced,37610.0,3.0,12,8.0,0,26.0,3.0,14,1,12,0
60,Travel_Rarely,Research & Development,9.0,2,Life Sciences,Female,Laboratory Technician,Single,53995.0,8.0,20,8.0,0,10.0,3.0,2,2,2,0
28,Travel_Rarely,Human Resources,1.0,3,Medical,Female,Laboratory Technician,Married,24130.0,1.0,16,8.0,1,1.0,2.8093203883495144,1,0,84,1
32,Non-Travel,Research & Development,10.0,4,Life Sciences,Female,Research Scientist,Married,23800.0,4.0,13,8.0,0,9.0,5.0,6,1,2,0
30,Travel_Frequently,Research & Development,9.0,4,Medical,Male,Sales Executive,Single,191440.0,0.0,11,8.0,0,4.0,3.0,3,1,2,1
35,Travel_Rarely,Sales,3.0,4,Marketing,Male,Manufacturing Director,Married,105496.0,1.0,100,8.0,0,2.0,1.0,2,2,2,0
40,Travel_Rarely,Research & Development,6.0,2,Medical,Male,Research Scientist,Divorced,43372.0,7.0,14,8.0,2,8.0,3.0,5,1,3,0
59,Travel_Rarely,Research & Development,5.0,4,Technical Degree,Male,Healthcare Representative,Married,27600.0,8.0,11,8.0,0,7.0,3.0,2,2,2,0
43,Travel_Rarely,Sales,11.0,2,Life Sciences,Female,Sales Executive,Divorced,46170.0,1.0,11,8.0,0,25.0,2.0,25,3,9,0
41,Travel_Rarely,Research & Development,8.0,2,Life Sciences,Female,Research Scientist,Single,20990.0,8.0,12,8.0,1,8.0,2.0,6,0,5,1
36,Travel_Rarely,Research & Development,11.0,3,Life Sciences,Male,Sales Executive,Married,131910.0,1.0,14,8.0,1,10.0,2.0,10,1,7,0
25,Travel_Rarely,Research & Development,7.0,2,Medical,Female,Laboratory Technician,Single,27680.0,0.0,22,8.0,1,5.0,0.0,4,1,1,0
38,Travel_Rarely,Research & Development,5.0,2,Life Sciences,Female,Research Scientist,Married,63840.0,3.0,19,8.0,2,19.0,4.0,10,0,1,0
26,Travel_Rarely,Research & Development,15.0,2,Life Sciences,Male,Laboratory Technician,Single,26130.0,6.0,19,8.0,1,6.0,2.0,4,1,2,1
33,Non-Travel,Research & Development,15.0,3,Other,Male,Research Scientist,Divorced,108200.0,5.0,12,8.0,0,11.0,2.0,9,1,7,0
45,Travel_Rarely,Human Resources,14.0,3,Human Resources,Female,Sales Executive,Married,54730.0,4.0,13,8.0,0,17.0,2.8093203883495144,0,0,0,0
35,Travel_Rarely,Sales,3.0,1,Technical Degree,Male,Laboratory Technician,Married,18590.0,0.0,25,8.0,1,4.0,2.0,3,0,2,0
38,Travel_Rarely,Research & Development,7.0,2,Medical,Male,Research Scientist,Divorced,47360.0,0.0,11,8.0,1,9.0,3.0,8,2,7,0
27,Travel_Rarely,Sales,23.0,4,Medical,Male,Sales Representative,Divorced,22060.0,0.0,14,8.0,1,6.0,4.0,5,0,3,0
27,Travel_Rarely,Research & Development,5.0,4,Medical,Male,Healthcare Representative,Married,47350.0,0.0,13,8.0,0,6.0,2.0,5,1,1,0
49,Travel_Rarely,Sales,15.0,4,Life Sciences,Male,Research Scientist,Married,62300.0,2.0,14,8.0,0,23.0,2.0,1,0,0,0
27,Travel_Rarely,Research & Development,16.0,4,Medical,Male,Research Scientist,Single,39166.0,1.0,22,8.0,0,4.0,2.0,4,1,2,0
36,Non-Travel,Research & Development,2.0,3,Medical,Male,Sales Representative,Single,34977.0,2.0,106,8.0,3,18.0,4.0,11,0,9,0
60,Travel_Rarely,Sales,2.0,2,Life Sciences,Male,Sales Executive,Divorced,26304.0,0.0,14,8.0,1,12.0,3.0,11,1,9,0
26,Travel_Rarely,Research & Development,11.0,4,Medical,Male,Manager,Single,92780.0,0.0,20,8.0,0,5.0,3.0,4,0,0,0
25,Travel_Rarely,Human Resources,8.0,2,Human Resources,Male,Manufacturing Director,Single,86330.0,1.0,19,8.0,1,5.0,2.0,5,1,3,0
41,Travel_Rarely,Research & Development,24.0,3,Life Sciences,Female,Sales Executive,Divorced,26570.0,4.0,11,8.0,0,10.0,3.0,7,1,0,1
31,Travel_Frequently,Research & Development,11.0,1,Life Sciences,Female,Research Scientist,Single,41890.0,0.0,23,8.0,1,6.0,3.0,5,1,4,1
49,Travel_Rarely,Research & Development,26.0,2,Life Sciences,Female,Sales Executive,Married,43450.0,4.0,15,8.0,0,29.0,3.0,26,1,7,0
46,Travel_Rarely,Sales,13.0,3,Marketing,Female,Healthcare Representative,Divorced,89430.0,8.0,95,8.0,1,19.0,6.0,16,1,7,0
34,Travel_Rarely,Research & Development,19.0,3,Technical Degree,Female,Research Director,Divorced,34049.0,1.0,16,8.0,0,9.0,2.0,8,1,1,0
27,Travel_Rarely,Research & Development,11.0,3,Medical,Male,Research Scientist,Married,132450.0,1.0,23,8.0,1,9.0,3.0,9,0,7,0
26,Travel_Rarely,Research & Development,2.0,4,Life Sciences,Male,Sales Representative,Married,143360.0,1.0,21,8.0,1,8.0,3.0,8,0,7,0
27,Travel_Rarely,Sales,27.0,3,Life Sciences,Male,Research Scientist,Divorced,23615.0,0.0,18,8.0,0,5.0,0.0,4,0,2,1
43,Travel_Rarely,Research & Development,11.0,5,Technical Degree,Female,Sales Executive,Divorced,26830.0,4.0,11,8.0,0,21.0,3.0,1,0,0,0
45,Travel_Rarely,Research & Development,19.0,4,Medical,Male,Sales Representative,Married,71190.0,4.0,15,8.0,0,9.0,2.0,5,0,3,0
43,Travel_Rarely,Research & Development,25.0,4,Life Sciences,Male,Sales Executive,Married,23065.0,1.0,11,8.0,0,10.0,2.0,10,8,8,0
25,Travel_Rarely,Research & Development,5.0,2,Life Sciences,Female,Laboratory Technician,Married,26600.0,5.0,13,8.0,0,6.0,3.0,2,0,2,1
34,Travel_Rarely,Research & Development,12.0,3,Technical Degree,Male,Research Scientist,Single,45050.0,1.0,12,8.0,0,6.0,3.0,6,1,4,0
29,Travel_Rarely,Research & Development,26.0,1,Life Sciences,Male,Laboratory Technician,Married,22180.0,1.0,24,8.0,1,10.0,1.0,10,0,8,0
36,Non-Travel,Research & Development,2.0,3,Life Sciences,Male,Research Scientist,Married,28380.0,1.0,19,8.0,2,5.0,5.0,5,0,2,0
34,Non-Travel,Sales,2.0,1,Marketing,Female,Research Director,Married,26960.0,3.0,23,8.0,0,6.0,3.0,0,0,0,0
48,Travel_Frequently,Sales,11.0,2,Marketing,Male,Healthcare Representative,Married,63766.0,2.0,12,8.0,1,19.0,3.0,9,7,7,1
48,Travel_Rarely,Research & Development,3.0,3,Life Sciences,Female,Manager,Married,62720.0,4.0,14,8.0,0,29.0,3.0,22,12,9,0
48,Travel_Rarely,Research & Development,25.0,3,Technical Degree,Male,Research Scientist,Divorced,16010.0,4.0,12,8.0,0,15.0,3.0,2,2,2,0
31,Travel_Rarely,Research & Development,8.0,3,Life Sciences,Male,Research Director,Divorced,53430.0,1.0,14,8.0,1,13.0,3.0,13,0,8,0
36,Travel_Rarely,Research & Development,2.0,2,Medical,Female,Healthcare Representative,Divorced,114160.0,6.0,106,8.0,0,13.0,2.8093203883495144,5,0,4,0
35,Travel_Frequently,Research & Development,10.0,2,Other,Female,Manufacturing Director,Divorced,104960.0,1.0,13,8.0,1,5.0,2.0,5,0,2,0
37,Travel_Rarely,Research & Development,5.0,3,Medical,Male,Manager,Married,98840.0,1.0,14,8.0,0,10.0,3.0,10,7,8,0
34,Travel_Frequently,Sales,9.0,1,Technical Degree,Male,Sales Executive,Single,26570.0,2.0,13,8.0,1,5.0,3.0,3,0,2,0
20,Travel_Rarely,Research & Development,18.0,4,Medical,Male,Human Resources,Single,84120.0,1.0,13,8.0,0,2.0,2.0,2,2,2,0
40,Travel_Rarely,Research & Development,1.0,4,Medical,Male,Research Scientist,Divorced,192320.0,2.0,14,8.0,1,11.0,3.0,1,0,0,0
46,Travel_Rarely,Research & Development,6.0,3,Medical,Male,Sales Executive,Single,46150.0,6.0,12,8.0,0,19.0,3.0,10,0,9,0
34,Travel_Rarely,Research & Development,11.0,4,Life Sciences,Female,Sales Representative,Single,192460.0,3.0,15,8.0,1,15.0,5.0,13,3,12,0
36,Non-Travel,Sales,1.0,1,Medical,Female,Human Resources,Divorced,132470.0,1.0,14,8.0,0,15.0,3.0,15,11,11,0
45,Travel_Rarely,Sales,29.0,2,Technical Degree,Female,Research Scientist,Single,29730.0,1.0,12,8.0,0,10.0,2.0,10,1,4,0
